CatInfo Girona," Salut destaca que les analítiques, per detectar plom a la sang, que faran a la mainada de #Bonmatí donaran tranquil·litat a les famílies.

 Veïns i ajuntament alerten de les substàncies que es desprenen d’una empresa de reciclatge de bateries.",3,2023-06-08T16:05:28.000Z
CatInfo Lleida," @mossos
 detenen 5 persones a #Miralcamp per robar en un pis de #Balaguer ahir al migdia

 També els atribueixen un altre intent de robatori amb força a la capital de la Noguera i un altre de consumat a #Ponts

http://catradio.cat/lleida",1,2023-06-08T12:57:03.000Z
CatInfo Lleida," @perearagones
 transmet un missatge de confiança als empresaris per afrontar la lleugera recessió de l'economia a la zona euro

 A la 
@trobadapirineu
 també ha avançat que negocien una aportació de l'Estat de 260 MEUR per a la millora de l'Eix Pirinenc

http://catradio.cat/catinfo",3,2023-06-08T16:00:11.000Z
CatInfo Lleida," El compositor de sardanes més jove de Catalunya. 

 El Jordi Montanyà té 14 anys, és de Solsona i la seva primera sardana es diu ""Quinze primaveres"":",13,2023-06-08T16:17:18.000Z
Catalunya Informació,"16 dotacions de bombers treballen en l'incendi en una nau d'una empresa de reciclatge i deixalleria a la Masia d'en Frederic, a Vilanova i la Geltrú. Ja hi ha una segona nau afectada 

http://catradio.cat/catinfo",,2023-06-08T16:47:25.000Z
Catalunya Informació,"EN DIRECTE Compareixença de la portaveu dels Mossos d'Esquadra, Montserrat Escudé.

Els Mossos d'Esquadra investiguen 8 casos d'agressions sexuals grupals a Badalona perpetrades per menors d'edat,  que s'han produït en els últims 11 mesos",2,2023-06-08T16:44:55.000Z
CatInfo Tgn-Ebre," Troben més de 250 gravats prehistòrics en una zona de l'antic poble dels Cogullons, a les muntanyes de Prades ",2,2023-06-08T14:12:00.000Z
CatInfo Tgn-Ebre,"L'incendi de vegetació forestal entre la Pobla de Massaluca i Batea entra en fase de control

Més notícies territorials a:
http://catradio.cat/tarragona",1,2023-06-08T14:26:34.000Z
CatInfo Tgn-Ebre,"El Ministeri de Transports licita, per 2,9 milions d’euros, la millora dels accessos a l'N-420 a Botarell, les Borges del Camp i Riudoms

Més notícies territorials a:
http://catradio.cat/tarragona",2,2023-06-08T15:22:00.000Z
CatInfo Tgn-Ebre,"Pacte de govern a Calafell, al Baix Penedès, entre el PSC i Junts. El socialista Ramon Ferré seguirà al capdavant de l'Ajuntament. El PSC es va quedar a un regidor de la majoria absoluta 

Més notícies territorials a:
http://catradio.cat/tarragona",4,2023-06-08T15:36:57.000Z
Catalunya Informació," #ÚltimaHora. Deu dotacions dels bombers treballen en un incendi en una nau industrial a Vilanova i la Geltrú.

L'avís s'ha rebut a un quart de sis.

El foc crema a una de les naus i han desallotjat les adjacents preventivament.

http://catradio.cat/catinfo",,2023-06-08T16:15:48.000Z
Catalunya Informació,Un grup d’investigadors catalans augmenta la supervivència de la melca en situació de sequera extrema.,,2023-06-08T13:52:00.000Z
CatInfo Girona," Detingut un dels quatre fugitius que han tirotejat la Guàrdia Civil en un operatiu antidroga, aquest matí, a #Darnius. 

 Un ampli dispositiu policial busca els altres tres sospitosos, que van armats. 

http://catradio.cat/catinfo",3,2023-06-08T12:22:38.000Z
Catalunya Informació,"""Els irredempts"", de Cristina Garcia Molina, publicat per 
@LaBreuEdicions
, guanya el XXIV Premi Llibreter en la categoria de Literatura catalana.",10,2023-06-08T12:00:00.000Z
Catalunya Informació,"""La promesa"", de Damon Galgut, publicat per 
@edleshores
, ha guanyat en la categoria d'Altres literatures. En Literatura infantil i juvenil s'han premiat ""Fills d'Èodhum"", de Roger Tarrés i ""Pardaleta"", de Joana Estrela.",3,2023-06-08T12:04:32.000Z
Catalunya Informació,"En Àlbum il·lustrat s'ha premiat ""Hi havia una forma"" de Gazhole&Cruschiform.",1,2023-06-08T12:07:31.000Z
Catalunya Informació,"En  Àlbum il·lustrat ha guanyat ""Hi havia una forma"", de Gazhole&Cruschiform.",,2023-06-08T12:05:55.000Z
CatInfo Tgn-Ebre,"Una vintena de propietaris de finques del delta de l'Ebre presenten una demanda davant l'Audiència Nacional, contra l'Estat, per la seva inacció en el compliment dels deures legals per preservar la integritat del delta

Més notícies territorials a:
http://catradio.cat/tarragona",5,2023-06-08T11:55:37.000Z
David Angela,Declaració institucional del ple extraordinari de #Badalona per condemnar la última agressió sexual a una veïna de 13 anys. El ple insta altres possibles víctimes a denunciar  aquests delictes http://catradio.cat/catinfo,2,2023-06-08T11:49:20.000Z
Catalunya Informació, El Servei Català de Trànsit ha resolt el problema que feia que no es cobressin multes als conductors estrangers,1,2023-06-08T12:00:03.000Z
CatInfo Girona,"Jordi Soler (Junts) tornarà a ser l'alcalde de Calonge i Sant Antoni
 
Ha arribat a un pacte amb PSC i PP. Un acord amb els dos partits li va permetre fer una moció de censura el 2020 per recuperar l'alcaldia
 
http://catradio.cat/catinfo",7,2023-06-08T11:31:22.000Z
CatInfo Girona,"Adrià Lamelas, del PSC, serà el nou alcalde de Lloret de Mar. 

 Lamelas, que va guanyar les eleccions, ha arribat a un acord de govern amb Junts, que va quedar segon, i els Comuns. 

Més notícies de #Girona a:

http://catradio.cat/girona",3,2023-06-08T11:23:48.000Z
CatInfo Lleida," El dispositiu policial per desmantellar la festa il·legal d'Ivars de Noguera ha acabat amb mig centenar de denunciats i tres detinguts, segons 
@mossos
 Al poble revisen l'estat dels camins que porten al paratge on s'ha fet la ""rave""

http://catradio.cat/catinfo",2,2023-06-08T11:27:17.000Z
Catalunya Informació," #ÚltimaHora Esquerra i EH Bildu es presentaran en coalició a les eleccions al Senat, amb el nom ""Esquerres per la independència""

http://catradio.cat/catinfo",15,2023-06-08T11:07:18.000Z
Nati Adell,"Hi ha tanta gent a la plaça de Sant Pere de Berga que, només començar la Patum de Lluïment,  els turcs i cavallets han hagut d’aturar el seu salt i demanar a la gent que s’apartés ⁦
@lapatum
⁩",11,2023-06-08T11:04:29.000Z
Catalunya Informació, Els atacs d'orques a vaixells cada cop són més comuns: hi ha perill per als humans?,,2023-06-08T11:00:02.000Z
Catalunya Informació,"A les 13 h el #CatalunyaAlDia amb 
@Romagosamarta
 
Destaquem:
-Ple a Badalona contra les últimes agressions sexuals a menors
-Junts tindrà les alcaldies de Sitges i Calella pactant amb el PSC
-Berga ja viu la Patum amb plena efervescència 
Escolta'ns aquí",,2023-06-08T10:58:00.000Z
Catalunya Informació," #ÚltimaHora L'eurozona ha entrat en recessió. Durant el primer trimestre, el seu PIB ha caigut un 0,1%, el mateix que havia reculat a l'anterior trimestre, segons l'Eurostat

https://ccma.cat/catradio/directe/catalunya-informacio/…",1,2023-06-08T10:51:45.000Z
Nati Adell,"La plaça Sant Pere de Berga pleníssima de gent per començar  ⁦
@lapatum
⁩ de Lluïment",7,2023-06-08T10:13:00.000Z
CatInfo Girona," Torna la campana al monestir de les Carmelites de Banyoles. S'ha restaurat el suport de fusta i l'arc del campanar.

  Té la peculiaritat que les monges fan el toc de pedregada, quan n'hi ha al municipi, perquè s'aturi el mal temps.

http://catradio.cat/catinfo",4,2023-06-08T10:28:11.000Z
Catalunya Informació,"#ÚltimaHora L'ajuntament de Badalona fa una crida a la ciutadania perquè denunciï qualsevol agressió i demanarà personar-se com a acusació particular pel cas de l'última violació grupal a la ciutat

http://catradio.cat/catinfo",2,2023-06-08T10:28:22.000Z
CatInfo Tgn-Ebre,"3 detinguts per robatori amb violència al Vendrell, al Baix Penedès, en una operació policial conjunta dels Mossos i la Policia Local. El desplegament s'ha fet arran dels últims actes violents al municipi

Més notícies territorials a:
http://catradio.cat/tarragona",5,2023-06-08T10:08:55.000Z
Catalunya Informació,En 10 anys s'ha multiplicat per 4 el nombre d'homes que se sotmeten a una operació d'estètica i cada cop són més joves. Les operacions de nas i parpelles són les més habituals,1,2023-06-08T10:09:00.000Z
CatInfo Tgn-Ebre, Al descobert centenars de gravats prehistòrics a les muntanyes de Prades ,6,2023-06-08T10:04:52.000Z
Catalunya Informació," Un circuit adaptat permetrà que les persones amb mobilitat reduïda es puguin endinsar, per fi, al Pirineu més feréstec.

 Ho expliquem aquí: https://ccma.cat/catradio/catalunya-al-dia/flotar-sobre-els-boscos-del-pirineu-amb-cadira-de-rodes/noticia/3233624/…",2,2023-06-08T10:01:00.000Z
Jordi Baró Ruibal,"Estrasburg sentencia que insultar la bandera d'Espanya està protegit per la llibertat d'expressió

El TEDH condemna l'estat a tornar 1.260 euros a un sindicalista multat per les paraules dites durant una hissada de bandera en una base militar de Ferrol",8,2023-06-08T09:54:58.000Z
CatInfo Girona," El Departament de Salut farà analítiques als nens i nenes del poble de Bonmatí, a la comarca de la Selva, 

 Volen saber si a la sang tenen un nivell de plom excessiu, derivat de l'activitat d'una empresa de reciclatge de bateries.

 http://catradio.cat/catinfo",2,2023-06-08T09:13:39.000Z
CatInfo Tgn-Ebre,"Els ajuntaments de Vila-seca i Salou tancaran la meitat de les dutxes i rentapeus de les platges a causa de la sequera. Aplicaran també aquelles mesures necessàries per fomentar l'estalvi d'aigua

Més notícies territorials a: http://catradio.cat/tarragona",14,2023-06-08T09:28:12.000Z
Catalunya Informació,"#ÚltimaHora 7 ferits, la majoria nens, en un atac amb arma blanca a la localitat francesa d'Annecy. Ja haurien detingut l'autor

http://catradio.cat/catinfo",8,2023-06-08T09:00:18.000Z
Jordi Baró Ruibal,"Revés de la justícia de la UE al sector del taxi en la guerra contra Uber, Cabify o Bolt

El TJUE rebutja la limitació de les llicències VTC a Barcelona, que no veu justificada per garantir la 
la viabilitat econòmica del taxi",1,2023-06-08T08:15:03.000Z
CatInfo Lleida," Un mirador que sobrevola el Pirineu, dissenyat perquè hi puguin arribar els usuaris de cadira de rodes.

 Llegeix l'article aquí: https://ccma.cat/catradio/catalunya-al-dia/flotar-sobre-els-boscos-del-pirineu-amb-cadira-de-rodes/noticia/3233624/…",3,2023-06-08T07:40:00.000Z
Catalunya Informació, Repassem el #MésLlegitCR  Quan el suposat remei acaba sent pitjor que la malaltia,1,2023-06-08T06:33:27.000Z
Catalunya Informació, El #MésLlegitCR  Google: el cercador castiga el català,1,2023-06-08T06:36:40.000Z
Catalunya Informació," I acabem el repàs amb la notícia que encapçala el rànquing del #MésLlegitCR  Tot el que hem de saber de les ""raves""",,2023-06-08T06:41:18.000Z
Catalunya Informació," Destrueixen el timó dels vaixells, la quilla o totes dues coses: per què cada cop hi ha més atacs d'orques a embarcacions?",,2023-06-08T06:30:00.000Z
Catalunya Informació, Els perills dels microcrèdits concedits per empreses financeres: demanar 100 euros i acabar devent-ne 9000,,2023-06-08T06:05:00.000Z
Catalunya Informació," El 20% de les intervencions estètiques que es fan a Catalunya són a homes, que cada cop ho fan més joves",,2023-06-08T06:00:00.000Z
Catalunya Informació, Interior estima que s'haurien deixat de cobrar uns 900.000 euros en multes a conductors estrangers,,2023-06-08T06:00:00.000Z
Catalunya Informació," La Xina envia un milió de nens tibetans als internats on s'ensenya gairebé tot en mandarí. L'atac a la llengua tibetana, l'essència de la identitat del Tibet. Escolta el podcast Mapamundi ",46,2023-06-08T06:00:00.000Z
CatInfo Lleida," Fins ara, aquestes vistes de l'Alt Pirineu eren inabastables per als usuaris de cadira de rodes. 

 Més informació aquí: https://ccma.cat/catradio/catalunya-al-dia/flotar-sobre-els-boscos-del-pirineu-amb-cadira-de-rodes/noticia/3233624/…",1,2023-06-08T04:50:00.000Z
Catalunya Informació," Els boscos de l'Alt Pirineu, ara sí, accessibles per a tothom. 

 Construeixen un circuit adaptat per a persones amb mobilitat reduïda enmig de boscos subalpins a 1.700 metres d'altitud. 

 Aquí ho expliquem: https://ccma.cat/catradio/catalunya-al-dia/flotar-sobre-els-boscos-del-pirineu-amb-cadira-de-rodes/noticia/3233624/…",4,2023-06-08T05:25:00.000Z
Catalunya Informació," El Pirineu, ara sí, accessible per a tothom.",,2023-06-07T21:40:00.000Z
Catalunya Informació," Fins ara, aquestes vistes de l'Alt Pirineu eren inabastables per als usuaris de cadira de rodes. 

 Més informació aquí: https://ccma.cat/catradio/catalunya-al-dia/flotar-sobre-els-boscos-del-pirineu-amb-cadira-de-rodes/noticia/3233624/…",,2023-06-07T20:30:00.000Z
CatInfo Girona,"La manifestació convocada per la coordinadora antimonàrquica de #Girona  s'ha traslladat davant la comissaria  
@mossos
 per donar suport al seu portaveu.

L'han detingut quan volia penjar una pancarta davant la seu de la Fundació Princesa de #Girona.
http://cateadio.cat/catinfo",40,2023-06-07T19:09:57.000Z
